global_cycle, cycle, observation, reward, action, explore_on, explored, explore_rate_g, total reward, average reward
212, 3, 2, 99, 0, 1, 1, 0.99, 298, 74.5
213, 4, 2, 90, 2, 1, 1, 0.99, 388, 77.6
214, 5, 2, 130, 1, -1, -1, -1, 518, 103.6
215, 1, 0, 100, 1, 1, 1, 0.99, 100, 50
216, 2, 2, 99, 1, 1, 1, 0.99, 199, 66.3333
217, 3, 1, 99, 3, 1, 1, 0.99, 298, 74.5
218, 4, 1, 90, 2, 1, 1, 0.99, 388, 77.6
219, 5, 1, 90, 0, 1, 1, 0.99, 478, 79.6667
220, 6, 1, 99, 2, 1, 1, 0.99, 577, 82.4286
221, 7, 1, 130, 1, -1, -1, -1, 707, 101
222, 1, 0, 100, 2, 1, 1, 0.99, 100, 50
223, 2, 0, 90, 1, 1, 1, 0.99, 190, 63.3333
224, 3, 1, 99, 0, 1, 1, 0.99, 289, 72.25
225, 4, 1, 99, 2, 1, 1, 0.99, 388, 77.6
226, 5, 1, 0, 1, -1, -1, -1, 388, 77.6
227, 1, 0, 100, 3, 1, 1, 0.99, 100, 50
228, 2, 0, 90, 3, 1, 1, 0.99, 190, 63.3333
229, 3, 0, 90, 1, 1, 1, 0.99, 280, 70
230, 4, 1, 99, 1, 1, 1, 0.99, 379, 75.8
231, 5, 2, 99, 1, 1, 1, 0.99, 478, 79.6667
232, 6, 2, 99, 1, 1, 1, 0.99, 577, 82.4286
233, 7, 1, 99, 0, 1, 1, 0.99, 676, 84.5
234, 8, 1, 99, 3, 1, 1, 0.99, 775, 86.1111
235, 9, 1, 130, 1, -1, -1, -1, 905, 100.556
236, 1, 0, 100, 2, 1, 1, 0.99, 100, 50
237, 2, 0, 90, 0, 1, 1, 0.99, 190, 63.3333
238, 3, 0, 99, 3, 1, 1, 0.99, 289, 72.25
239, 4, 0, 0, 1, -1, -1, -1, 289, 72.25
240, 1, 0, 100, 0, 1, 1, 0.99, 100, 50
241, 2, 0, 99, 2, 1, 1, 0.99, 199, 66.3333
242, 3, 0, 130, 1, -1, -1, -1, 329, 109.667
243, 1, 0, 100, 3, 1, 1, 0.99, 100, 50
244, 2, 0, 90, 1, 1, 1, 0.99, 190, 63.3333
245, 3, 2, 99, 2, 1, 1, 0.99, 289, 72.25
246, 4, 2, 90, 0, 1, 1, 0.99, 379, 75.8
247, 5, 2, 99, 1, 1, 1, 0.99, 478, 79.6667
248, 6, 2, 90, 2, 1, 1, 0.99, 568, 81.1429
249, 7, 2, 130, 1, -1, -1, -1, 698, 99.7143
250, 1, 0, 100, 2, 1, 1, 0.99, 100, 50
251, 2, 0, 90, 2, 1, 1, 0.99, 190, 63.3333
252, 3, 0, 90, 1, 1, 1, 0.99, 280, 70
253, 4, 1, 99, 3, 1, 1, 0.99, 379, 75.8
254, 5, 1, 90, 3, 1, 1, 0.99, 469, 78.1667
255, 6, 1, 90, 0, 1, 1, 0.99, 559, 79.8571
256, 7, 1, 99, 1, 1, 1, 0.99, 658, 82.25
257, 8, 1, 90, 3, 1, 1, 0.99, 748, 83.1111
258, 9, 1, 130, 1, -1, -1, -1, 878, 97.5556
259, 1, 0, 100, 0, 1, 1, 0.99, 100, 50
260, 2, 0, 99, 0, 1, 1, 0.99, 199, 66.3333
261, 3, 0, 90, 0, 1, 1, 0.99, 289, 72.25
262, 4, 0, 90, 1, 1, 1, 0.99, 379, 75.8
263, 5, 0, 90, 2, 1, 1, 0.99, 469, 78.1667
264, 6, 0, 130, 1, -1, -1, -1, 599, 99.8333
265, 1, 0, 100, 0, 1, 1, 0.99, 100, 50
266, 2, 0, 99, 0, 1, 1, 0.99, 199, 66.3333
267, 3, 0, 90, 2, 1, 1, 0.99, 289, 72.25
268, 4, 0, 0, 1, -1, -1, -1, 289, 72.25
269, 1, 0, 100, 2, 1, 1, 0.99, 100, 50
270, 2, 0, 90, 2, 1, 1, 0.99, 190, 63.3333
271, 3, 0, 90, 0, 1, 1, 0.99, 280, 70
272, 4, 0, 99, 2, 1, 1, 0.99, 379, 75.8
