global_cycle, cycle, observation, reward, action, explore_on, explored, explore_rate_g, total reward, average reward, end of game
15273, 2, 0, 90, 2, 1, 0, 0.221082, 1.40026e+06, 91.67, 0
15274, 3, 0, 90, 0, 1, 0, 0.22105, 1.40035e+06, 91.6699, 0
15275, 4, 0, 99, 3, 1, 0, 0.221018, 1.40045e+06, 91.6704, 0
15276, 5, 0, 130, 2, 1, 0, 0.220987, 1.40058e+06, 91.6729, 1
15277, 1, 0, 100, 2, 1, 0, 0.220955, 1.40068e+06, 91.6735, 0
15278, 2, 0, 90, 2, 1, 1, 0.220923, 1.40077e+06, 91.6734, 0
15279, 3, 0, 90, 1, 1, 0, 0.220891, 1.40086e+06, 91.6733, 0
15280, 4, 1, 99, 2, 1, 0, 0.220859, 1.40096e+06, 91.6737, 0
15281, 5, 1, 90, 1, 1, 1, 0.220828, 1.40105e+06, 91.6736, 0
15282, 6, 1, 99, 0, 1, 0, 0.220796, 1.40115e+06, 91.6741, 0
15283, 7, 1, 99, 1, 1, 0, 0.220764, 1.40125e+06, 91.6746, 0
15284, 8, 1, 90, 3, 1, 0, 0.220732, 1.40134e+06, 91.6745, 0
15285, 9, 1, 0, 0, 1, 0, 0.2207, 1.40134e+06, 91.6685, 1
15286, 1, 0, 100, 1, 1, 1, 0.220669, 1.40144e+06, 91.669, 0
15287, 2, 2, 99, 0, 1, 0, 0.220637, 1.40154e+06, 91.6695, 0
15288, 3, 2, 99, 3, 1, 1, 0.220605, 1.40163e+06, 91.67, 0
15289, 4, 2, 0, 1, 1, 0, 0.220573, 1.40163e+06, 91.664, 1
15290, 1, 0, 100, 2, 1, 0, 0.220542, 1.40173e+06, 91.6645, 0
15291, 2, 0, 90, 2, 1, 0, 0.22051, 1.40182e+06, 91.6644, 0
15292, 3, 0, 90, 1, 1, 0, 0.220478, 1.40191e+06, 91.6643, 0
15293, 4, 1, 99, 3, 1, 1, 0.220446, 1.40201e+06, 91.6648, 0
15294, 5, 1, 90, 2, 1, 0, 0.220415, 1.4021e+06, 91.6647, 0
15295, 6, 1, 90, 1, 1, 1, 0.220383, 1.40219e+06, 91.6646, 0
15296, 7, 2, 99, 3, 1, 1, 0.220351, 1.40229e+06, 91.6651, 0
15297, 8, 2, 90, 2, 1, 0, 0.220319, 1.40238e+06, 91.6649, 0
15298, 9, 2, 90, 2, 1, 1, 0.220288, 1.40247e+06, 91.6648, 0
15299, 10, 2, 90, 1, 1, 0, 0.220256, 1.40256e+06, 91.6647, 0
15300, 11, 1, 99, 0, 1, 0, 0.220224, 1.40266e+06, 91.6652, 0
15301, 12, 1, 99, 0, 1, 0, 0.220192, 1.40276e+06, 91.6657, 0
15302, 13, 1, 90, 3, 1, 0, 0.220161, 1.40285e+06, 91.6656, 0
15303, 14, 1, 130, 2, 1, 0, 0.220129, 1.40298e+06, 91.6681, 1
15304, 1, 0, 100, 2, 1, 1, 0.220097, 1.40308e+06, 91.6686, 0
15305, 2, 0, 90, 0, 1, 0, 0.220066, 1.40317e+06, 91.6685, 0
15306, 3, 0, 99, 0, 1, 0, 0.220034, 1.40327e+06, 91.669, 0
15307, 4, 0, 90, 1, 1, 0, 0.220002, 1.40336e+06, 91.6689, 0
15308, 5, 0, 90, 2, 1, 1, 0.219971, 1.40345e+06, 91.6688, 0
15309, 6, 0, 130, 1, 1, 0, 0.219939, 1.40358e+06, 91.6713, 1
15310, 1, 0, 100, 0, 1, 0, 0.219907, 1.40368e+06, 91.6718, 0
15311, 2, 0, 99, 0, 1, 0, 0.219876, 1.40378e+06, 91.6723, 0
15312, 3, 0, 90, 3, 1, 0, 0.219844, 1.40387e+06, 91.6722, 0
15313, 4, 0, 130, 3, 1, 0, 0.219812, 1.404e+06, 91.6747, 1
15314, 1, 0, 100, 0, 1, 1, 0.219781, 1.4041e+06, 91.6752, 0
15315, 2, 0, 99, 1, 1, 0, 0.219749, 1.4042e+06, 91.6757, 0
15316, 3, 0, 90, 0, 1, 0, 0.219717, 1.40429e+06, 91.6756, 0
15317, 4, 0, 90, 1, 1, 0, 0.219686, 1.40438e+06, 91.6755, 0
15318, 5, 0, 90, 0, 1, 1, 0.219654, 1.40447e+06, 91.6754, 0
15319, 6, 0, 90, 0, 1, 0, 0.219622, 1.40456e+06, 91.6753, 0
15320, 7, 0, 90, 0, 1, 0, 0.219591, 1.40465e+06, 91.6752, 0
15321, 8, 0, 90, 2, 1, 0, 0.219559, 1.40474e+06, 91.6751, 0
15322, 9, 0, 130, 2, 1, 1, 0.219528, 1.40487e+06, 91.6776, 1
15323, 1, 0, 100, 0, 1, 0, 0.219496, 1.40497e+06, 91.6781, 0
15324, 2, 0, 99, 3, 1, 0, 0.219464, 1.40507e+06, 91.6786, 0
15325, 3, 0, 130, 0, 1, 0, 0.219433, 1.4052e+06, 91.6811, 1
15326, 1, 0, 100, 2, 1, 0, 0.219401, 1.4053e+06, 91.6816, 0
15327, 2, 0, 90, 3, 1, 0, 0.21937, 1.40539e+06, 91.6815, 0
15328, 3, 0, 90, 1, 1, 0, 0.219338, 1.40548e+06, 91.6814, 0
15329, 4, 1, 99, 1, 1, 0, 0.219306, 1.40558e+06, 91.6819, 0
15330, 5, 2, 99, 0, 1, 1, 0.219275, 1.40567e+06, 91.6824, 0
15331, 6, 2, 99, 2, 1, 0, 0.219243, 1.40577e+06, 91.6828, 0
