global_cycle, cycle, observation, reward, action, explore_on, explored, explore_rate_g, total reward, average reward, end of game
10544, 1, 0, 100, 3, 1, 0, 0.121356, 1.01196e+06, 95.9568, 0
10545, 2, 0, 90, 0, 1, 0, 0.121321, 1.01205e+06, 95.9562, 0
10546, 3, 0, 99, 3, 1, 0, 0.121286, 1.01215e+06, 95.9565, 0
10547, 4, 0, 0, 3, 1, 0, 0.121251, 1.01215e+06, 95.9474, 1
10548, 1, 0, 100, 1, 1, 0, 0.121216, 1.01225e+06, 95.9478, 0
10549, 2, 2, 99, 2, 1, 1, 0.121181, 1.01235e+06, 95.9481, 0
10550, 3, 2, 90, 0, 1, 0, 0.121147, 1.01244e+06, 95.9475, 0
10551, 4, 2, 99, 2, 1, 0, 0.121112, 1.01254e+06, 95.9478, 0
10552, 5, 2, 130, 3, 1, 0, 0.121077, 1.01267e+06, 95.951, 1
10553, 1, 0, 100, 2, 1, 0, 0.121042, 1.01277e+06, 95.9514, 0
10554, 2, 0, 90, 3, 1, 0, 0.121008, 1.01286e+06, 95.9508, 0
10555, 3, 0, 90, 1, 1, 0, 0.120973, 1.01295e+06, 95.9503, 0
10556, 4, 2, 99, 0, 1, 1, 0.120938, 1.01305e+06, 95.9506, 0
10557, 5, 2, 99, 3, 1, 1, 0.120904, 1.01314e+06, 95.9508, 0
10558, 6, 2, 0, 0, 1, 0, 0.120869, 1.01314e+06, 95.9418, 1
10559, 1, 0, 100, 3, 1, 0, 0.120834, 1.01324e+06, 95.9421, 0
10560, 2, 0, 90, 1, 1, 0, 0.120799, 1.01334e+06, 95.9416, 0
10561, 3, 2, 99, 0, 1, 0, 0.120765, 1.01343e+06, 95.9419, 0
10562, 4, 2, 99, 2, 1, 0, 0.12073, 1.01353e+06, 95.9422, 0
10563, 5, 2, 130, 3, 1, 0, 0.120695, 1.01366e+06, 95.9454, 1
10564, 1, 0, 100, 2, 1, 0, 0.120661, 1.01376e+06, 95.9458, 0
10565, 2, 0, 90, 1, 1, 0, 0.120626, 1.01385e+06, 95.9452, 0
10566, 3, 2, 99, 0, 1, 0, 0.120592, 1.01395e+06, 95.9455, 0
10567, 4, 2, 99, 2, 1, 0, 0.120557, 1.01405e+06, 95.9458, 0
10568, 5, 2, 0, 0, 1, 0, 0.120522, 1.01405e+06, 95.9367, 1
10569, 1, 0, 100, 1, 1, 0, 0.120488, 1.01415e+06, 95.9371, 0
10570, 2, 1, 99, 0, 1, 0, 0.120453, 1.01425e+06, 95.9374, 0
10571, 3, 1, 99, 3, 1, 0, 0.120419, 1.01435e+06, 95.9377, 0
10572, 4, 1, 130, 3, 1, 0, 0.120384, 1.01448e+06, 95.9409, 1
10573, 1, 0, 100, 2, 1, 0, 0.12035, 1.01458e+06, 95.9413, 0
10574, 2, 0, 90, 3, 1, 0, 0.120315, 1.01467e+06, 95.9407, 0
10575, 3, 0, 90, 1, 1, 0, 0.12028, 1.01476e+06, 95.9402, 0
10576, 4, 2, 99, 0, 1, 0, 0.120246, 1.01486e+06, 95.9404, 0
10577, 5, 2, 99, 2, 1, 0, 0.120211, 1.01496e+06, 95.9407, 0
10578, 6, 2, 130, 3, 1, 0, 0.120177, 1.01509e+06, 95.944, 1
10579, 1, 0, 100, 3, 1, 1, 0.120142, 1.01519e+06, 95.9443, 0
10580, 2, 0, 90, 2, 1, 1, 0.120108, 1.01528e+06, 95.9438, 0
10581, 3, 0, 90, 1, 1, 0, 0.120073, 1.01537e+06, 95.9432, 0
10582, 4, 2, 99, 0, 1, 0, 0.120039, 1.01547e+06, 95.9435, 0
10583, 5, 2, 99, 2, 1, 0, 0.120005, 1.01556e+06, 95.9438, 0
10584, 6, 2, 130, 1, 1, 0, 0.11997, 1.0157e+06, 95.947, 1
10585, 1, 0, 100, 3, 1, 0, 0.119936, 1.0158e+06, 95.9474, 0
10586, 2, 0, 90, 2, 1, 0, 0.119901, 1.01588e+06, 95.9468, 0
10587, 3, 0, 90, 3, 1, 1, 0.119867, 1.01598e+06, 95.9463, 0
10588, 4, 0, 90, 1, 1, 0, 0.119832, 1.01606e+06, 95.9457, 0
10589, 5, 2, 99, 0, 1, 0, 0.119798, 1.01616e+06, 95.946, 0
10590, 6, 2, 99, 2, 1, 0, 0.119764, 1.01626e+06, 95.9463, 0
10591, 7, 2, 130, 3, 1, 0, 0.119729, 1.01639e+06, 95.9495, 1
10592, 1, 0, 100, 1, 1, 0, 0.119695, 1.01649e+06, 95.9499, 0
10593, 2, 2, 99, 0, 1, 0, 0.119661, 1.01659e+06, 95.9502, 0
10594, 3, 2, 99, 2, 1, 0, 0.119626, 1.01669e+06, 95.9505, 0
10595, 4, 2, 130, 2, 1, 0, 0.119592, 1.01682e+06, 95.9537, 1
10596, 1, 0, 100, 1, 1, 0, 0.119558, 1.01692e+06, 95.954, 0
10597, 2, 2, 99, 3, 1, 1, 0.119523, 1.01702e+06, 95.9543, 0
10598, 3, 2, 90, 0, 1, 0, 0.119489, 1.01711e+06, 95.9538, 0
10599, 4, 2, 99, 2, 1, 0, 0.119455, 1.01721e+06, 95.9541, 0
10600, 5, 2, 130, 0, 1, 1, 0.11942, 1.01734e+06, 95.9573, 1
10601, 1, 0, 100, 3, 1, 1, 0.119386, 1.01744e+06, 95.9577, 0
10602, 2, 0, 90, 0, 1, 0, 0.119352, 1.01753e+06, 95.9571, 0
10603, 3, 0, 99, 0, 1, 1, 0.119318, 1.01763e+06, 95.9574, 0
10604, 4, 0, 90, 3, 1, 0, 0.119283, 1.01772e+06, 95.9568, 0
10605, 5, 0, 0, 0, 1, 1, 0.119249, 1.01772e+06, 95.9478, 1
10606, 1, 0, 100, 2, 1, 0, 0.119215, 1.01782e+06, 95.9482, 0
10607, 2, 0, 90, 2, 1, 0, 0.119181, 1.01791e+06, 95.9476, 0
10608, 3, 0, 90, 1, 1, 0, 0.119146, 1.018e+06, 95.947, 0
10609, 4, 1, 99, 0, 1, 0, 0.119112, 1.0181e+06, 95.9473, 0
10610, 5, 1, 99, 3, 1, 1, 0.119078, 1.0182e+06, 95.9476, 0
10611, 6, 1, 130, 3, 1, 0, 0.119044, 1.01833e+06, 95.9508, 1
10612, 1, 0, 100, 2, 1, 0, 0.11901, 1.01843e+06, 95.9512, 0
10613, 2, 0, 90, 1, 1, 0, 0.118976, 1.01852e+06, 95.9506, 0
10614, 3, 1, 99, 0, 1, 0, 0.118941, 1.01862e+06, 95.9509, 0
10615, 4, 1, 99, 3, 1, 0, 0.118907, 1.01871e+06, 95.9512, 0
10616, 5, 1, 130, 3, 1, 0, 0.118873, 1.01884e+06, 95.9544, 1
10617, 1, 0, 100, 3, 1, 0, 0.118839, 1.01894e+06, 95.9548, 0
10618, 2, 0, 90, 3, 1, 0, 0.118805, 1.01903e+06, 95.9542, 0
10619, 3, 0, 90, 1, 1, 0, 0.118771, 1.01912e+06, 95.9537, 0
10620, 4, 1, 99, 0, 1, 0, 0.118737, 1.01922e+06, 95.954, 0
10621, 5, 1, 99, 3, 1, 0, 0.118703, 1.01932e+06, 95.9543, 0
10622, 6, 1, 130, 0, 1, 0, 0.118669, 1.01945e+06, 95.9575, 1
10623, 1, 0, 100, 2, 1, 0, 0.118635, 1.01955e+06, 95.9578, 0
10624, 2, 0, 90, 1, 1, 0, 0.118601, 1.01964e+06, 95.9573, 0
10625, 3, 1, 99, 0, 1, 0, 0.118566, 1.01974e+06, 95.9576, 0
10626, 4, 1, 99, 3, 1, 0, 0.118532, 1.01984e+06, 95.9578, 0
10627, 5, 1, 130, 0, 1, 1, 0.118498, 1.01997e+06, 95.961, 1
10628, 1, 0, 100, 1, 1, 0, 0.118464, 1.02007e+06, 95.9614, 0
10629, 2, 2, 99, 0, 1, 1, 0.11843, 1.02017e+06, 95.9617, 0
10630, 3, 2, 99, 2, 1, 0, 0.118396, 1.02027e+06, 95.962, 0
10631, 4, 2, 130, 0, 1, 0, 0.118362, 1.0204e+06, 95.9652, 1
10632, 1, 0, 100, 2, 1, 0, 0.118328, 1.0205e+06, 95.9656, 0
10633, 2, 0, 90, 2, 1, 1, 0.118295, 1.02059e+06, 95.965, 0
10634, 3, 0, 90, 3, 1, 0, 0.118261, 1.02068e+06, 95.9645, 0
10635, 4, 0, 90, 1, 1, 0, 0.118227, 1.02077e+06, 95.9639, 0
10636, 5, 1, 99, 0, 1, 0, 0.118193, 1.02087e+06, 95.9642, 0
10637, 6, 1, 99, 3, 1, 0, 0.118159, 1.02097e+06, 95.9645, 0
10638, 7, 1, 130, 2, 1, 0, 0.118125, 1.0211e+06, 95.9677, 1
10639, 1, 0, 100, 2, 1, 0, 0.118091, 1.0212e+06, 95.968, 0
10640, 2, 0, 90, 2, 1, 0, 0.118057, 1.02129e+06, 95.9675, 0
10641, 3, 0, 90, 3, 1, 0, 0.118023, 1.02138e+06, 95.9669, 0
10642, 4, 0, 90, 1, 1, 1, 0.117989, 1.02147e+06, 95.9664, 0
