cycle, observation, reward, action, explore_on, explored, explore_rate_g, total reward, average reward
3318, 5, 0, 0, 1, 1, 0.999, 316, 4.9375
3319, 8, 9, 0, 1, 1, 0.999, 325, 5
3320, 8, 0, 0, 1, 1, 0.999, 325, 4.92424
3321, 8, 0, 0, 1, 1, 0.999, 325, 4.85075
3322, 8, 0, 2, 1, 1, 0.999, 325, 4.77941
3323, 5, 9, 2, 1, 1, 0.999, 334, 4.84058
3324, 7, 20, 1, -1, -1, -1, 354, 5.13043
3325, 10, 10, 3, 1, 1, 0.999, 10, 5
3326, 9, 9, 2, 1, 1, 0.999, 19, 6.33333
3327, 5, 9, 1, 1, 1, 0.999, 28, 7
3328, 5, 0, 0, 1, 1, 0.999, 28, 5.6
3329, 9, 9, 2, 1, 1, 0.999, 37, 6.16667
3330, 5, 9, 2, 1, 1, 0.999, 46, 6.57143
3331, 7, 9, 1, 1, 1, 0.999, 55, 6.875
3332, 7, 0, 3, 1, 1, 0.999, 55, 6.11111
3333, 7, 0, 3, 1, 1, 0.999, 55, 5.5
3334, 7, 0, 2, 1, 1, 0.999, 55, 5
3335, 7, 0, 3, 1, 1, 0.999, 55, 4.58333
3336, 7, 0, 2, 1, 1, 0.999, 55, 4.23077
3337, 7, 0, 2, 1, 1, 0.999, 55, 3.92857
3338, 7, 0, 1, 1, 1, 0.999, 55, 3.66667
3339, 7, 0, 1, 1, 1, 0.999, 55, 3.4375
3340, 7, 0, 0, 1, 1, 0.999, 55, 3.23529
3341, 5, 9, 2, 1, 1, 0.999, 64, 3.55556
3342, 7, 9, 3, 1, 1, 0.999, 73, 3.84211
3343, 7, 0, 2, 1, 1, 0.999, 73, 3.65
3344, 7, 0, 0, 1, 1, 0.999, 73, 3.47619
3345, 5, 9, 3, 1, 1, 0.999, 82, 3.72727
3346, 5, 0, 0, 1, 1, 0.999, 82, 3.56522
3347, 9, 9, 3, 1, 1, 0.999, 91, 3.79167
3348, 9, 0, 1, 1, 1, 0.999, 91, 3.64
3349, 10, 9, 1, 1, 1, 0.999, 100, 3.84615
3350, 8, 9, 2, 1, 1, 0.999, 109, 4.03704
3351, 5, 9, 2, 1, 1, 0.999, 118, 4.21429
3352, 7, 20, 1, -1, -1, -1, 138, 4.92857
3353, 10, 10, 0, 1, 1, 0.999, 10, 5
3354, 10, 0, 2, 1, 1, 0.999, 10, 3.33333
3355, 10, 0, 2, 1, 1, 0.999, 10, 2.5
3356, 10, 0, 0, 1, 1, 0.999, 10, 2
3357, 10, 0, 3, 1, 1, 0.999, 10, 1.66667
3358, 9, 9, 1, 1, 1, 0.999, 19, 2.71429
3359, 10, 9, 1, 1, 1, 0.999, 28, 3.5
3360, 8, 9, 2, 1, 1, 0.999, 37, 4.11111
3361, 5, 9, 0, 1, 1, 0.999, 46, 4.6
3362, 8, 9, 0, 1, 1, 0.999, 55, 5
3363, 8, 0, 3, 1, 1, 0.999, 55, 4.58333
3364, 10, 9, 3, 1, 1, 0.999, 64, 4.92308
3365, 9, 9, 2, 1, 1, 0.999, 73, 5.21429
3366, 5, 9, 0, 1, 1, 0.999, 82, 5.46667
3367, 9, 9, 1, 1, 1, 0.999, 91, 5.6875
3368, 10, 9, 0, 1, 1, 0.999, 100, 5.88235
3369, 10, 0, 0, 1, 1, 0.999, 100, 5.55556
3370, 10, 0, 2, 1, 1, 0.999, 100, 5.26316
3371, 10, 0, 2, 1, 1, 0.999, 100, 5
3372, 10, 0, 0, 1, 1, 0.999, 100, 4.7619
3373, 10, 0, 1, 1, 1, 0.999, 100, 4.54545
3374, 8, 9, 0, 1, 1, 0.999, 109, 4.73913
3375, 8, 0, 1, 1, 1, 0.999, 109, 4.54167
3376, 10, 9, 0, 1, 1, 0.999, 118, 4.72
3377, 10, 0, 1, 1, 1, 0.999, 118, 4.53846
3378, 12, 9, 2, 1, 1, 0.999, 127, 4.7037
3379, 5, 9, 0, 1, 1, 0.999, 136, 4.85714
3380, 12, 9, 0, 1, 1, 0.999, 145, 5
3381, 12, 0, 2, 1, 1, 0.999, 145, 4.83333
3382, 5, 9, 2, 1, 1, 0.999, 154, 4.96774
3383, 7, 9, 0, 1, 1, 0.999, 163, 5.09375
3384, 5, 9, 1, 1, 1, 0.999, 172, 5.21212
3385, 5, 0, 0, 1, 1, 0.999, 172, 5.05882
3386, 12, 9, 2, 1, 1, 0.999, 181, 5.17143
3387, 5, 9, 3, 1, 1, 0.999, 190, 5.27778
3388, 5, 0, 0, 1, 1, 0.999, 190, 5.13514
3389, 12, 9, 0, 1, 1, 0.999, 199, 5.23684
3390, 12, 0, 3, 1, 1, 0.999, 199, 5.10256
3391, 10, 9, 3, 1, 1, 0.999, 208, 5.2
3392, 8, 9, 2, 1, 1, 0.999, 217, 5.29268
3393, 5, 9, 0, 1, 1, 0.999, 226, 5.38095
3394, 8, 9, 0, 1, 1, 0.999, 235, 5.46512
3395, 8, 0, 2, 1, 1, 0.999, 235, 5.34091
3396, 5, 9, 2, 1, 1, 0.999, 244, 5.42222
3397, 7, 20, 1, -1, -1, -1, 264, 5.86667
3398, 10, 10, 2, 1, 1, 0.999, 10, 5
3399, 10, 0, 0, 1, 1, 0.999, 10, 3.33333
3400, 10, 0, 2, 1, 1, 0.999, 10, 2.5
3401, 10, 0, 2, 1, 1, 0.999, 10, 2
3402, 10, 0, 2, 1, 1, 0.999, 10, 1.66667
3403, 10, 0, 1, 1, 1, 0.999, 10, 1.42857
3404, 8, 9, 2, 1, 1, 0.999, 19, 2.375
3405, 5, 9, 1, 1, 1, 0.999, 28, 3.11111
3406, 5, 0, 2, 1, 1, 0.999, 28, 2.8
3407, 7, 20, 1, -1, -1, -1, 48, 4.8
3408, 10, 10, 3, 1, 1, 0.999, 10, 5
3409, 9, 9, 1, 1, 1, 0.999, 19, 6.33333
3410, 10, 9, 2, 1, 1, 0.999, 28, 7
3411, 10, 0, 2, 1, 1, 0.999, 28, 5.6
3412, 10, 0, 2, 1, 1, 0.999, 28, 4.66667
3413, 10, 0, 3, 1, 1, 0.999, 28, 4
3414, 9, 9, 1, 1, 1, 0.999, 37, 4.625
3415, 10, 9, 1, 1, 1, 0.999, 46, 5.11111
3416, 8, 9, 3, 1, 1, 0.999, 55, 5.5
3417, 10, 9, 3, 1, 1, 0.999, 64, 5.81818
3418, 9, 9, 2, 1, 1, 0.999, 73, 6.08333
3419, 5, 9, 1, 1, 1, 0.999, 82, 6.30769
3420, 5, 0, 2, 1, 1, 0.999, 82, 5.85714
3421, 7, 9, 1, 1, 1, 0.999, 91, 6.06667
3422, 7, 0, 2, 1, 1, 0.999, 91, 5.6875
3423, 7, 0, 1, 1, 1, 0.999, 91, 5.35294
3424, 7, 0, 1, 1, 1, 0.999, 91, 5.05556
3425, 7, 0, 0, 1, 1, 0.999, 91, 4.78947
3426, 5, 9, 3, 1, 1, 0.999, 100, 5
3427, 5, 0, 1, 1, 1, 0.999, 100, 4.7619
3428, 5, 0, 3, 1, 1, 0.999, 100, 4.54545
3429, 5, 0, 2, 1, 1, 0.999, 100, 4.34783
3430, 7, 9, 2, 1, 1, 0.999, 109, 4.54167
3431, 7, 0, 1, 1, 1, 0.999, 109, 4.36
3432, 7, 0, 2, 1, 1, 0.999, 109, 4.19231
3433, 7, 0, 3, 1, 1, 0.999, 109, 4.03704
3434, 7, 0, 2, 1, 1, 0.999, 109, 3.89286
3435, 7, 0, 1, 1, 1, 0.999, 109, 3.75862
3436, 7, 0, 1, 1, 1, 0.999, 109, 3.63333
3437, 7, 0, 1, 1, 1, 0.999, 109, 3.51613
3438, 7, 0, 2, 1, 1, 0.999, 109, 3.40625
3439, 7, 0, 1, 1, 1, 0.999, 109, 3.30303
3440, 7, 0, 0, 1, 1, 0.999, 109, 3.20588
3441, 5, 9, 2, 1, 1, 0.999, 118, 3.37143
3442, 7, 9, 0, 1, 1, 0.999, 127, 3.52778
3443, 5, 9, 1, 1, 1, 0.999, 136, 3.67568
3444, 5, 0, 0, 1, 1, 0.999, 136, 3.57895
3445, 9, 9, 3, 1, 1, 0.999, 145, 3.71795
3446, 9, 0, 2, 1, 1, 0.999, 145, 3.625
3447, 5, 9, 1, 1, 1, 0.999, 154, 3.7561
3448, 5, 0, 1, 1, 1, 0.999, 154, 3.66667
3449, 5, 0, 1, 1, 1, 0.999, 154, 3.5814
3450, 5, 0, 1, 1, 1, 0.999, 154, 3.5
3451, 5, 0, 1, 1, 1, 0.999, 154, 3.42222
3452, 5, 0, 1, 1, 1, 0.999, 154, 3.34783
3453, 5, 0, 2, 1, 1, 0.999, 154, 3.2766
3454, 7, 9, 0, 1, 1, 0.999, 163, 3.39583
3455, 5, 9, 2, 1, 1, 0.999, 172, 3.5102
3456, 7, 9, 1, 1, 1, 0.999, 181, 3.62
3457, 7, 0, 3, 1, 1, 0.999, 181, 3.54902
3458, 7, 0, 3, 1, 1, 0.999, 181, 3.48077
3459, 7, 0, 0, 1, 1, 0.999, 181, 3.41509
3460, 5, 9, 3, 1, 1, 0.999, 190, 3.51852
3461, 5, 0, 3, 1, 1, 0.999, 190, 3.45455
3462, 5, 0, 3, 1, 1, 0.999, 190, 3.39286
3463, 5, 0, 2, 1, 1, 0.999, 190, 3.33333
3464, 7, 9, 0, 1, 1, 0.999, 199, 3.43103
3465, 5, 9, 1, 1, 1, 0.999, 208, 3.52542
3466, 5, 0, 2, 1, 1, 0.999, 208, 3.46667
3467, 7, 9, 0, 1, 1, 0.999, 217, 3.55738
3468, 5, 9, 0, 1, 1, 0.999, 226, 3.64516
3469, 9, 9, 2, 1, 1, 0.999, 235, 3.73016
3470, 5, 9, 2, 1, 1, 0.999, 244, 3.8125
3471, 7, 9, 0, 1, 1, 0.999, 253, 3.89231
3472, 5, 9, 0, 1, 1, 0.999, 262, 3.9697
3473, 9, 9, 0, 1, 1, 0.999, 271, 4.04478
3474, 9, 0, 0, 1, 1, 0.999, 271, 3.98529
3475, 9, 0, 3, 1, 1, 0.999, 271, 3.92754
3476, 9, 0, 3, 1, 1, 0.999, 271, 3.87143
3477, 9, 0, 1, 1, 1, 0.999, 271, 3.8169
3478, 10, 9, 2, 1, 1, 0.999, 280, 3.88889
3479, 10, 0, 3, 1, 1, 0.999, 280, 3.83562
3480, 9, 9, 2, 1, 1, 0.999, 289, 3.90541
3481, 5, 9, 1, 1, 1, 0.999, 298, 3.97333
3482, 5, 0, 2, 1, 1, 0.999, 298, 3.92105
3483, 7, 9, 3, 1, 1, 0.999, 307, 3.98701
3484, 7, 0, 0, 1, 1, 0.999, 307, 3.9359
3485, 5, 9, 2, 1, 1, 0.999, 316, 4
3486, 7, 9, 1, 1, 1, 0.999, 325, 4.0625
3487, 7, 0, 1, 1, 1, 0.999, 325, 4.01235
3488, 7, 0, 2, 1, 1, 0.999, 325, 3.96341
3489, 7, 0, 1, 1, 1, 0.999, 325, 3.91566
3490, 7, 0, 1, 1, 1, 0.999, 325, 3.86905
3491, 7, 0, 1, 1, 1, 0.999, 325, 3.82353
3492, 7, 0, 3, 1, 1, 0.999, 325, 3.77907
3493, 7, 0, 2, 1, 1, 0.999, 325, 3.73563
3494, 7, 0, 1, 1, 1, 0.999, 325, 3.69318
3495, 7, 0, 0, 1, 1, 0.999, 325, 3.65169
3496, 5, 9, 2, 1, 1, 0.999, 334, 3.71111
3497, 7, 9, 0, 1, 1, 0.999, 343, 3.76923
3498, 5, 9, 3, 1, 1, 0.999, 352, 3.82609
3499, 5, 0, 3, 1, 1, 0.999, 352, 3.78495
3500, 5, 0, 1, 1, 1, 0.999, 352, 3.74468
3501, 5, 0, 1, 1, 1, 0.999, 352, 3.70526
3502, 5, 0, 0, 1, 1, 0.999, 352, 3.66667
3503, 9, 9, 0, 1, 1, 0.999, 361, 3.72165
3504, 9, 0, 3, 1, 1, 0.999, 361, 3.68367
3505, 9, 0, 0, 1, 1, 0.999, 361, 3.64646
3506, 9, 0, 2, 1, 1, 0.999, 361, 3.61
3507, 5, 9, 0, 1, 1, 0.999, 370, 3.66337
3508, 9, 9, 0, 1, 1, 0.999, 379, 3.71569
3509, 9, 0, 2, 1, 1, 0.999, 379, 3.67961
3510, 5, 9, 0, 1, 1, 0.999, 388, 3.73077
3511, 9, 9, 2, 1, 1, 0.999, 397, 3.78095
3512, 5, 9, 0, 1, 1, 0.999, 406, 3.83019
3513, 9, 9, 0, 1, 1, 0.999, 415, 3.8785
3514, 9, 0, 2, 1, 1, 0.999, 415, 3.84259
3515, 5, 9, 2, 1, 1, 0.999, 424, 3.88991
3516, 7, 9, 1, 1, 1, 0.999, 433, 3.93636
3517, 7, 0, 3, 1, 1, 0.999, 433, 3.9009
3518, 7, 0, 1, 1, 1, 0.999, 433, 3.86607
3519, 7, 0, 0, 1, 0, 0.999, 433, 3.83186
3520, 5, 9, 2, 1, 1, 0.999, 442, 3.87719
3521, 7, 9, 3, 1, 1, 0.999, 451, 3.92174
3522, 7, 0, 3, 1, 1, 0.999, 451, 3.88793
3523, 7, 0, 2, 1, 1, 0.999, 451, 3.8547
3524, 7, 0, 2, 1, 1, 0.999, 451, 3.82203
3525, 7, 0, 0, 1, 1, 0.999, 451, 3.78992
3526, 5, 9, 3, 1, 1, 0.999, 460, 3.83333
3527, 5, 0, 3, 1, 1, 0.999, 460, 3.80165
3528, 5, 0, 3, 1, 1, 0.999, 460, 3.77049
3529, 5, 0, 0, 1, 1, 0.999, 460, 3.73984
3530, 9, 9, 1, 1, 1, 0.999, 469, 3.78226
3531, 10, 9, 1, 1, 1, 0.999, 478, 3.824
3532, 8, 9, 2, 1, 1, 0.999, 487, 3.86508
3533, 5, 9, 3, 1, 1, 0.999, 496, 3.90551
3534, 5, 0, 2, 1, 1, 0.999, 496, 3.875
3535, 7, 20, 1, -1, -1, -1, 516, 4.03125
3536, 10, 10, 0, 1, 1, 0.999, 10, 5
3537, 10, 0, 1, 1, 1, 0.999, 10, 3.33333
3538, 8, 9, 2, 1, 1, 0.999, 19, 4.75
3539, 5, 9, 3, 1, 1, 0.999, 28, 5.6
3540, 5, 0, 0, 1, 1, 0.999, 28, 4.66667
3541, 8, 9, 3, 1, 1, 0.999, 37, 5.28571
3542, 10, 9, 2, 1, 1, 0.999, 46, 5.75
3543, 10, 0, 3, 1, 1, 0.999, 46, 5.11111
3544, 9, 9, 1, 1, 1, 0.999, 55, 5.5
3545, 10, 9, 0, 1, 1, 0.999, 64, 5.81818
3546, 10, 0, 0, 1, 1, 0.999, 64, 5.33333
3547, 10, 0, 2, 1, 1, 0.999, 64, 4.92308
3548, 10, 0, 2, 1, 1, 0.999, 64, 4.57143
3549, 10, 0, 2, 1, 1, 0.999, 64, 4.26667
3550, 10, 0, 3, 1, 1, 0.999, 64, 4
3551, 9, 9, 0, 1, 1, 0.999, 73, 4.29412
3552, 9, 0, 0, 1, 1, 0.999, 73, 4.05556
3553, 9, 0, 3, 1, 1, 0.999, 73, 3.84211
3554, 9, 0, 2, 1, 1, 0.999, 73, 3.65
3555, 5, 9, 0, 1, 1, 0.999, 82, 3.90476
3556, 9, 9, 0, 1, 1, 0.999, 91, 4.13636
3557, 9, 0, 3, 1, 1, 0.999, 91, 3.95652
3558, 9, 0, 1, 1, 1, 0.999, 91, 3.79167
3559, 10, 9, 0, 1, 1, 0.999, 100, 4
3560, 10, 0, 0, 1, 1, 0.999, 100, 3.84615
3561, 10, 0, 0, 1, 1, 0.999, 100, 3.7037
3562, 10, 0, 2, 1, 1, 0.999, 100, 3.57143
3563, 10, 0, 3, 1, 1, 0.999, 100, 3.44828
3564, 9, 9, 3, 1, 1, 0.999, 109, 3.63333
3565, 9, 0, 1, 1, 1, 0.999, 109, 3.51613
3566, 10, 9, 2, 1, 1, 0.999, 118, 3.6875
3567, 10, 0, 2, 1, 1, 0.999, 118, 3.57576
3568, 10, 0, 3, 1, 1, 0.999, 118, 3.47059
3569, 9, 9, 1, 1, 1, 0.999, 127, 3.62857
3570, 10, 9, 3, 1, 1, 0.999, 136, 3.77778
3571, 9, 9, 3, 1, 1, 0.999, 145, 3.91892
3572, 9, 0, 0, 1, 1, 0.999, 145, 3.81579
3573, 9, 0, 2, 1, 1, 0.999, 145, 3.71795
3574, 5, 9, 0, 1, 1, 0.999, 154, 3.85
3575, 9, 9, 0, 1, 1, 0.999, 163, 3.97561
3576, 9, 0, 3, 1, 1, 0.999, 163, 3.88095
3577, 9, 0, 2, 1, 1, 0.999, 163, 3.7907
3578, 5, 9, 3, 1, 1, 0.999, 172, 3.90909
3579, 5, 0, 1, 1, 1, 0.999, 172, 3.82222
3580, 5, 0, 2, 1, 1, 0.999, 172, 3.73913
3581, 7, 9, 0, 1, 1, 0.999, 181, 3.85106
3582, 5, 9, 3, 1, 1, 0.999, 190, 3.95833
3583, 5, 0, 3, 1, 1, 0.999, 190, 3.87755
3584, 5, 0, 3, 1, 1, 0.999, 190, 3.8
3585, 5, 0, 3, 1, 1, 0.999, 190, 3.72549
3586, 5, 0, 2, 1, 1, 0.999, 190, 3.65385
3587, 7, 9, 2, 1, 1, 0.999, 199, 3.75472
3588, 7, 0, 1, 1, 1, 0.999, 199, 3.68519
3589, 7, 0, 0, 1, 1, 0.999, 199, 3.61818
3590, 5, 9, 3, 1, 1, 0.999, 208, 3.71429
3591, 5, 0, 3, 1, 1, 0.999, 208, 3.64912
3592, 5, 0, 1, 1, 1, 0.999, 208, 3.58621
3593, 5, 0, 3, 1, 1, 0.999, 208, 3.52542
3594, 5, 0, 2, 1, 1, 0.999, 208, 3.46667
3595, 7, 9, 2, 1, 1, 0.999, 217, 3.55738
3596, 7, 0, 2, 1, 1, 0.999, 217, 3.5
3597, 7, 0, 1, 1, 1, 0.999, 217, 3.44444
3598, 7, 0, 1, 1, 1, 0.999, 217, 3.39062
3599, 7, 0, 0, 1, 1, 0.999, 217, 3.33846
3600, 5, 9, 0, 1, 1, 0.999, 226, 3.42424
3601, 9, 9, 0, 1, 1, 0.999, 235, 3.50746
3602, 9, 0, 2, 1, 1, 0.999, 235, 3.45588
3603, 5, 9, 1, 1, 1, 0.999, 244, 3.53623
3604, 5, 0, 3, 1, 1, 0.999, 244, 3.48571
3605, 5, 0, 2, 1, 1, 0.999, 244, 3.43662
3606, 7, 9, 2, 1, 1, 0.999, 253, 3.51389
3607, 7, 0, 0, 1, 1, 0.999, 253, 3.46575
3608, 5, 9, 2, 1, 1, 0.999, 262, 3.54054
3609, 7, 9, 0, 1, 1, 0.999, 271, 3.61333
3610, 5, 9, 3, 1, 1, 0.999, 280, 3.68421
3611, 5, 0, 0, 1, 1, 0.999, 280, 3.63636
3612, 9, 9, 2, 1, 1, 0.999, 289, 3.70513
3613, 5, 9, 2, 1, 1, 0.999, 298, 3.77215
3614, 7, 9, 1, 1, 1, 0.999, 307, 3.8375
3615, 7, 0, 0, 1, 1, 0.999, 307, 3.79012
3616, 5, 9, 2, 1, 1, 0.999, 316, 3.85366
3617, 7, 9, 0, 1, 1, 0.999, 325, 3.91566
3618, 5, 9, 3, 1, 1, 0.999, 334, 3.97619
3619, 5, 0, 0, 1, 1, 0.999, 334, 3.92941
3620, 9, 9, 3, 1, 1, 0.999, 343, 3.98837
3621, 9, 0, 0, 1, 1, 0.999, 343, 3.94253
3622, 9, 0, 3, 1, 1, 0.999, 343, 3.89773
3623, 9, 0, 1, 1, 1, 0.999, 343, 3.85393
3624, 10, 9, 3, 1, 1, 0.999, 352, 3.91111
3625, 9, 9, 1, 1, 1, 0.999, 361, 3.96703
3626, 10, 9, 1, 1, 1, 0.999, 370, 4.02174
3627, 8, 9, 3, 1, 1, 0.999, 379, 4.07527
3628, 10, 9, 3, 1, 1, 0.999, 388, 4.12766
3629, 9, 9, 2, 1, 1, 0.999, 397, 4.17895
3630, 5, 9, 0, 1, 1, 0.999, 406, 4.22917
3631, 9, 9, 3, 1, 1, 0.999, 415, 4.27835
3632, 9, 0, 3, 1, 1, 0.999, 415, 4.23469
3633, 9, 0, 2, 1, 1, 0.999, 415, 4.19192
3634, 5, 9, 1, 1, 1, 0.999, 424, 4.24
3635, 5, 0, 0, 1, 1, 0.999, 424, 4.19802
3636, 9, 9, 1, 1, 1, 0.999, 433, 4.2451
3637, 10, 9, 1, 1, 1, 0.999, 442, 4.29126
3638, 8, 9, 0, 1, 1, 0.999, 451, 4.33654
3639, 8, 0, 2, 1, 1, 0.999, 451, 4.29524
3640, 5, 9, 1, 1, 1, 0.999, 460, 4.33962
3641, 5, 0, 1, 1, 1, 0.999, 460, 4.29907
3642, 5, 0, 2, 1, 1, 0.999, 460, 4.25926
3643, 7, 20, 1, -1, -1, -1, 480, 4.44444
3644, 10, 10, 1, 1, 1, 0.999, 10, 5
3645, 8, 9, 2, 1, 1, 0.999, 19, 6.33333
3646, 5, 9, 2, 1, 1, 0.999, 28, 7
3647, 7, 20, 1, -1, -1, -1, 48, 12
3648, 10, 10, 2, 1, 1, 0.999, 10, 5
3649, 10, 0, 0, 1, 1, 0.999, 10, 3.33333
3650, 10, 0, 1, 1, 1, 0.999, 10, 2.5
3651, 8, 9, 0, 1, 1, 0.999, 19, 3.8
3652, 8, 0, 1, 1, 1, 0.999, 19, 3.16667
3653, 10, 9, 2, 1, 1, 0.999, 28, 4
3654, 10, 0, 1, 1, 1, 0.999, 28, 3.5
3655, 12, 9, 0, 1, 1, 0.999, 37, 4.11111
3656, 12, 0, 2, 1, 1, 0.999, 37, 3.7
3657, 5, 9, 1, 1, 1, 0.999, 46, 4.18182
3658, 5, 0, 2, 1, 1, 0.999, 46, 3.83333
3659, 7, 9, 1, 1, 1, 0.999, 55, 4.23077
3660, 7, 0, 3, 1, 1, 0.999, 55, 3.92857
3661, 7, 0, 2, 1, 1, 0.999, 55, 3.66667
3662, 7, 0, 2, 1, 1, 0.999, 55, 3.4375
3663, 7, 0, 3, 1, 1, 0.999, 55, 3.23529
3664, 7, 0, 2, 1, 1, 0.999, 55, 3.05556
3665, 7, 0, 2, 1, 1, 0.999, 55, 2.89474
3666, 7, 0, 2, 1, 1, 0.999, 55, 2.75
3667, 7, 0, 1, 1, 1, 0.999, 55, 2.61905
3668, 7, 0, 0, 1, 1, 0.999, 55, 2.5
3669, 5, 9, 2, 1, 1, 0.999, 64, 2.78261
3670, 7, 9, 2, 1, 1, 0.999, 73, 3.04167
3671, 7, 0, 3, 1, 1, 0.999, 73, 2.92
3672, 7, 0, 1, 1, 1, 0.999, 73, 2.80769
3673, 7, 0, 0, 1, 1, 0.999, 73, 2.7037
3674, 5, 9, 0, 1, 1, 0.999, 82, 2.92857
3675, 12, 9, 0, 1, 1, 0.999, 91, 3.13793
3676, 12, 0, 0, 1, 1, 0.999, 91, 3.03333
3677, 12, 0, 1, 1, 1, 0.999, 91, 2.93548
3678, 12, 0, 2, 1, 1, 0.999, 91, 2.84375
3679, 5, 9, 3, 1, 1, 0.999, 100, 3.0303
3680, 5, 0, 0, 1, 1, 0.999, 100, 2.94118
3681, 12, 9, 3, 1, 1, 0.999, 109, 3.11429
3682, 10, 9, 0, 1, 1, 0.999, 118, 3.27778
3683, 10, 0, 1, 1, 1, 0.999, 118, 3.18919
3684, 12, 9, 3, 1, 1, 0.999, 127, 3.34211
3685, 10, 9, 2, 1, 1, 0.999, 136, 3.48718
3686, 10, 0, 2, 1, 1, 0.999, 136, 3.4
3687, 10, 0, 3, 1, 1, 0.999, 136, 3.31707
3688, 8, 9, 2, 1, 1, 0.999, 145, 3.45238
3689, 5, 9, 3, 1, 1, 0.999, 154, 3.5814
3690, 5, 0, 1, 1, 1, 0.999, 154, 3.5
3691, 5, 0, 2, 1, 1, 0.999, 154, 3.42222
3692, 7, 20, 1, -1, -1, -1, 174, 3.86667
3693, 10, 10, 1, 1, 1, 0.999, 10, 5
3694, 8, 9, 0, 1, 1, 0.999, 19, 6.33333
3695, 8, 0, 3, 1, 1, 0.999, 19, 4.75
3696, 10, 9, 0, 1, 1, 0.999, 28, 5.6
3697, 10, 0, 1, 1, 1, 0.999, 28, 4.66667
3698, 8, 9, 1, 1, 1, 0.999, 37, 5.28571
3699, 10, 9, 0, 1, 1, 0.999, 46, 5.75
3700, 10, 0, 2, 1, 1, 0.999, 46, 5.11111
3701, 10, 0, 3, 1, 1, 0.999, 46, 4.6
3702, 8, 9, 1, 1, 1, 0.999, 55, 5
3703, 10, 9, 1, 1, 1, 0.999, 64, 5.33333
3704, 12, 9, 1, 1, 1, 0.999, 73, 5.61538
3705, 12, 0, 0, 1, 1, 0.999, 73, 5.21429
3706, 12, 0, 2, 1, 1, 0.999, 73, 4.86667
3707, 5, 9, 3, 1, 1, 0.999, 82, 5.125
3708, 5, 0, 3, 1, 1, 0.999, 82, 4.82353
3709, 5, 0, 3, 1, 1, 0.999, 82, 4.55556
3710, 5, 0, 3, 1, 1, 0.999, 82, 4.31579
3711, 5, 0, 3, 1, 1, 0.999, 82, 4.1
3712, 5, 0, 2, 1, 1, 0.999, 82, 3.90476
3713, 7, 9, 3, 1, 1, 0.999, 91, 4.13636
3714, 7, 0, 2, 1, 1, 0.999, 91, 3.95652
3715, 7, 0, 3, 1, 1, 0.999, 91, 3.79167
3716, 7, 0, 2, 1, 1, 0.999, 91, 3.64
3717, 7, 0, 0, 1, 1, 0.999, 91, 3.5
3718, 5, 9, 3, 1, 1, 0.999, 100, 3.7037
3719, 5, 0, 0, 1, 1, 0.999, 100, 3.57143
3720, 12, 9, 1, 1, 1, 0.999, 109, 3.75862
3721, 12, 0, 0, 1, 1, 0.999, 109, 3.63333
3722, 12, 0, 2, 1, 1, 0.999, 109, 3.51613
3723, 5, 9, 0, 1, 1, 0.999, 118, 3.6875
3724, 12, 9, 3, 1, 1, 0.999, 127, 3.84848
3725, 10, 9, 1, 1, 1, 0.999, 136, 4
3726, 12, 9, 3, 1, 1, 0.999, 145, 4.14286
3727, 10, 9, 2, 1, 1, 0.999, 154, 4.27778
3728, 10, 0, 1, 1, 1, 0.999, 154, 4.16216
3729, 12, 9, 1, 1, 1, 0.999, 163, 4.28947
3730, 12, 0, 0, 1, 1, 0.999, 163, 4.17949
3731, 12, 0, 3, 1, 1, 0.999, 163, 4.075
3732, 10, 9, 2, 1, 1, 0.999, 172, 4.19512
3733, 10, 0, 3, 1, 1, 0.999, 172, 4.09524
3734, 8, 9, 1, 1, 1, 0.999, 181, 4.2093
3735, 10, 9, 2, 1, 1, 0.999, 190, 4.31818
3736, 10, 0, 0, 1, 1, 0.999, 190, 4.22222
3737, 10, 0, 2, 1, 1, 0.999, 190, 4.13043
3738, 10, 0, 2, 1, 1, 0.999, 190, 4.04255
3739, 10, 0, 3, 1, 1, 0.999, 190, 3.95833
3740, 8, 9, 3, 1, 1, 0.999, 199, 4.06122
3741, 10, 9, 1, 1, 1, 0.999, 208, 4.16
3742, 8, 9, 2, 1, 1, 0.999, 217, 4.2549
3743, 5, 9, 3, 1, 1, 0.999, 226, 4.34615
3744, 5, 0, 1, 1, 1, 0.999, 226, 4.26415
3745, 5, 0, 3, 1, 1, 0.999, 226, 4.18519
3746, 5, 0, 1, 1, 1, 0.999, 226, 4.10909
3747, 5, 0, 0, 1, 1, 0.999, 226, 4.03571
3748, 8, 9, 2, 1, 1, 0.999, 235, 4.12281
3749, 5, 9, 2, 1, 1, 0.999, 244, 4.2069
3750, 7, 20, 1, -1, -1, -1, 264, 4.55172
3751, 10, 10, 3, 1, 1, 0.999, 10, 5
3752, 9, 9, 1, 1, 1, 0.999, 19, 6.33333
3753, 10, 9, 3, 1, 1, 0.999, 28, 7
3754, 9, 9, 1, 1, 1, 0.999, 37, 7.4
3755, 10, 9, 3, 1, 1, 0.999, 46, 7.66667
3756, 9, 9, 0, 1, 1, 0.999, 55, 7.85714
3757, 9, 0, 1, 1, 1, 0.999, 55, 6.875
3758, 10, 9, 0, 1, 1, 0.999, 64, 7.11111
